"Item_Stock_No";"In_Stock";"Item_Reserved_YN";"Shelf_Location";"Platform_Title_Id";"Rental_Fee";"Late_Fee"
"A13170";"1";"N";"A13170";"921";"7.9900";"2.9900"
"A13170";"1";"N";"A13170";"922";"7.9900";"2.9900"
"A13170";"1";"N";"A13170";"923";"7.9900";"2.9900"
"A13171";"1";"N";"A13171";"924";"5.9900";"2.9900"
"A13171";"1";"N";"A13171";"925";"5.9900";"2.9900"
"A13172";"1";"N";"A13172";"926";"5.9900";"2.9900"
"A13173";"1";"N";"A13173";"927";"5.9900";"2.9900"
"A13173";"1";"N";"A13173";"928";"5.9900";"2.9900"
"A13174";"1";"N";"A13174";"929";"5.9900";"2.9900"
"A13175";"1";"N";"A13175";"930";"5.9900";"2.9900"
"A13176";"1";"N";"A13176";"931";"5.9900";"2.9900"
"A13176";"1";"N";"A13176";"932";"5.9900";"2.9900"
"A13177";"1";"N";"A13177";"933";"5.9900";"2.9900"
"A13178";"1";"N";"A13178";"934";"5.9900";"2.9900"
"A13179";"1";"N";"A13179";"935";"5.9900";"2.9900"
"A13180";"1";"N";"A13180";"936";"7.9900";"2.9900"
"A13181";"1";"N";"A13181";"937";"7.9900";"2.9900"
"A13182";"1";"N";"A13182";"938";"5.9900";"2.9900"
"A13182";"1";"N";"A13182";"939";"5.9900";"2.9900"
"A13183";"1";"N";"A13183";"940";"5.9900";"2.9900"
"A13183";"1";"N";"A13183";"941";"5.9900";"2.9900"
"A13184";"1";"N";"A13184";"942";"7.9900";"2.9900"
"A13185";"1";"N";"A13185";"943";"5.9900";"2.9900"
"A13185";"1";"N";"A13185";"944";"5.9900";"2.9900"
"A13186";"1";"N";"A13186";"945";"5.9900";"2.9900"
"A13187";"1";"N";"A13187";"946";"5.9900";"2.9900"
"A13188";"1";"N";"A13188";"947";"5.9900";"2.9900"
"A13189";"1";"N";"A13189";"948";"7.9900";"2.9900"
"A13189";"1";"N";"A13189";"949";"7.9900";"2.9900"
"A13190";"1";"N";"A13190";"950";"7.9900";"2.9900"
"A13190";"1";"N";"A13190";"951";"7.9900";"2.9900"
"A13190";"1";"N";"A13190";"952";"7.9900";"2.9900"
"A13191";"1";"N";"A13191";"953";"5.9900";"2.9900"
"A13192";"1";"N";"A13192";"954";"4.9900";"2.9900"
"A13193";"1";"N";"A13193";"955";"4.9900";"2.9900"
"A13194";"1";"N";"A13194";"956";"7.9900";"2.9900"
"A13195";"1";"N";"A13195";"957";"7.9900";"2.9900"
"A13196";"1";"N";"A13196";"958";"5.9900";"2.9900"
"A13197";"1";"N";"A13197";"959";"7.9900";"2.9900"
"A13197";"1";"N";"A13197";"960";"7.9900";"2.9900"
"A13198";"1";"N";"A13198";"961";"5.9900";"2.9900"
"A13198";"1";"N";"A13198";"962";"5.9900";"2.9900"
"A13199";"1";"N";"A13199";"963";"7.9900";"2.9900"
"A13199";"1";"N";"A13199";"964";"7.9900";"2.9900"
"A13200";"1";"N";"A13200";"965";"5.9900";"2.9900"
"A13201";"1";"N";"A13201";"966";"5.9900";"2.9900"
"A13202";"1";"N";"A13202";"967";"5.9900";"2.9900"
"A13203";"1";"N";"A13203";"968";"5.9900";"2.9900"
"A13203";"1";"N";"A13203";"969";"5.9900";"2.9900"
"A13204";"1";"N";"A13204";"970";"7.9900";"2.9900"
"A13204";"1";"N";"A13204";"971";"7.9900";"2.9900"
"A13205";"1";"N";"A13205";"972";"7.9900";"2.9900"
"A13205";"1";"N";"A13205";"973";"7.9900";"2.9900"
"A13205";"1";"N";"A13205";"974";"7.9900";"2.9900"
"A13205";"1";"N";"A13205";"975";"7.9900";"2.9900"
"A13206";"1";"N";"A13206";"976";"7.9900";"2.9900"
"A13207";"1";"N";"A13207";"977";"5.9900";"2.9900"
"A13207";"1";"N";"A13207";"978";"5.9900";"2.9900"
"A13208";"1";"N";"A13208";"979";"5.9900";"2.9900"
"A13208";"1";"N";"A13208";"980";"5.9900";"2.9900"
"A13209";"1";"N";"A13209";"981";"5.9900";"2.9900"
"A13210";"1";"N";"A13210";"982";"5.9900";"2.9900"
"A13210";"1";"N";"A13210";"983";"5.9900";"2.9900"
"A13211";"1";"N";"A13211";"984";"7.9900";"2.9900"
"A13212";"1";"N";"A13212";"985";"5.9900";"2.9900"
"A13212";"1";"N";"A13212";"986";"5.9900";"2.9900"
"A13213";"1";"N";"A13213";"987";"5.9900";"2.9900"
"A13214";"1";"N";"A13214";"988";"5.9900";"2.9900"
"A13214";"1";"N";"A13214";"989";"5.9900";"2.9900"
"A13215";"1";"N";"A13215";"990";"5.9900";"2.9900"
"A13215";"1";"N";"A13215";"991";"5.9900";"2.9900"
"A13216";"1";"N";"A13216";"992";"5.9900";"2.9900"
"A13216";"1";"N";"A13216";"993";"5.9900";"2.9900"
"A13217";"1";"N";"A13217";"994";"5.9900";"2.9900"
"A13217";"1";"N";"A13217";"995";"5.9900";"2.9900"
"A13218";"1";"N";"A13218";"996";"5.9900";"2.9900"
"A13218";"1";"N";"A13218";"997";"5.9900";"2.9900"
"A13219";"1";"N";"A13219";"998";"7.9900";"2.9900"
"A13219";"1";"N";"A13219";"999";"7.9900";"2.9900"
"A13219";"1";"N";"A13219";"1000";"7.9900";"2.9900"
"A13219";"1";"N";"A13219";"1001";"7.9900";"2.9900"
"A13220";"1";"N";"A13220";"1002";"7.9900";"2.9900"
"A13220";"1";"N";"A13220";"1003";"7.9900";"2.9900"
"A13221";"1";"N";"A13221";"1004";"7.9900";"2.9900"
"A13222";"1";"N";"A13222";"1005";"7.9900";"2.9900"
"A13223";"1";"N";"A13223";"1006";"4.9900";"2.9900"
"A13224";"1";"N";"A13224";"1007";"5.9900";"2.9900"
"A13225";"1";"N";"A13225";"1008";"5.9900";"2.9900"
"A13225";"1";"N";"A13225";"1009";"5.9900";"2.9900"
"A13226";"1";"N";"A13226";"1010";"5.9900";"2.9900"
"A13226";"1";"N";"A13226";"1011";"5.9900";"2.9900"
"A13227";"1";"N";"A13227";"1012";"5.9900";"2.9900"
"A13228";"1";"N";"A13228";"1013";"5.9900";"2.9900"
"A13229";"1";"N";"A13229";"1014";"5.9900";"2.9900"
"A13230";"1";"N";"A13230";"1015";"5.9900";"2.9900"
"A13230";"1";"N";"A13230";"1016";"5.9900";"2.9900"
"A13231";"1";"N";"A13231";"1017";"7.9900";"2.9900"
"A13232";"1";"N";"A13232";"1018";"7.9900";"2.9900"
"A13233";"1";"N";"A13233";"1019";"5.9900";"2.9900"
"A13233";"1";"N";"A13233";"1020";"5.9900";"2.9900"
"A13234";"1";"N";"A13234";"1021";"5.9900";"2.9900"
"A13234";"1";"N";"A13234";"1022";"5.9900";"2.9900"
"A13235";"1";"N";"A13235";"1023";"4.9900";"2.9900"
"A13235";"1";"N";"A13235";"1024";"4.9900";"2.9900"
"A13235";"1";"N";"A13235";"1025";"4.9900";"2.9900"
"A13236";"1";"N";"A13236";"1026";"7.9900";"2.9900"
"A13236";"1";"N";"A13236";"1027";"7.9900";"2.9900"
"A13237";"1";"N";"A13237";"1028";"5.9900";"2.9900"
"A13238";"1";"N";"A13238";"1029";"5.9900";"2.9900"
"A13238";"1";"N";"A13238";"1030";"5.9900";"2.9900"
"A13239";"1";"N";"A13239";"1031";"5.9900";"2.9900"
"A13240";"1";"N";"A13240";"1032";"5.9900";"2.9900"
"A13240";"1";"N";"A13240";"1033";"5.9900";"2.9900"
"A13241";"1";"N";"A13241";"1034";"5.9900";"2.9900"
"A13241";"1";"N";"A13241";"1035";"5.9900";"2.9900"
"A13242";"1";"N";"A13242";"1036";"5.9900";"2.9900"
"A13243";"1";"N";"A13243";"1037";"5.9900";"2.9900"
"A13243";"1";"N";"A13243";"1038";"5.9900";"2.9900"
"A13244";"1";"N";"A13244";"1039";"5.9900";"2.9900"
"A13245";"1";"N";"A13245";"1040";"5.9900";"2.9900"
"A13246";"1";"N";"A13246";"1041";"5.9900";"2.9900"
"A13247";"1";"N";"A13247";"1042";"5.9900";"2.9900"
"A13248";"1";"N";"A13248";"1043";"7.9900";"2.9900"
"A13248";"1";"N";"A13248";"1044";"7.9900";"2.9900"
"A13249";"1";"N";"A13249";"1045";"7.9900";"2.9900"
"A13249";"1";"N";"A13249";"1046";"7.9900";"2.9900"
"A13249";"1";"N";"A13249";"1047";"7.9900";"2.9900"
"A13249";"1";"N";"A13249";"1048";"7.9900";"2.9900"
"A13250";"1";"N";"A13250";"1049";"7.9900";"2.9900"
"A13250";"1";"N";"A13250";"1050";"7.9900";"2.9900"
"A13251";"1";"N";"A13251";"1051";"5.9900";"2.9900"
"A13252";"1";"N";"A13252";"1052";"5.9900";"2.9900"
"A13252";"1";"N";"A13252";"1053";"5.9900";"2.9900"
"A13253";"1";"N";"A13253";"1054";"5.9900";"2.9900"
"A13253";"1";"N";"A13253";"1055";"5.9900";"2.9900"
"A13254";"1";"N";"A13254";"1056";"5.9900";"2.9900"
"A13254";"1";"N";"A13254";"1057";"5.9900";"2.9900"
"A13255";"1";"N";"A13255";"1058";"5.9900";"2.9900"
"A13256";"1";"N";"A13256";"1059";"5.9900";"2.9900"
"A13257";"1";"N";"A13257";"1060";"7.9900";"2.9900"
"A13257";"1";"N";"A13257";"1061";"7.9900";"2.9900"
"A13257";"1";"N";"A13257";"1062";"7.9900";"2.9900"
"A13259";"1";"N";"A13259";"1063";"7.9900";"2.9900"
"A13259";"1";"N";"A13259";"1064";"7.9900";"2.9900"
"A13259";"1";"N";"A13259";"1065";"7.9900";"2.9900"
"A13260";"1";"N";"A13260";"1066";"7.9900";"2.9900"
"A13261";"1";"N";"A13261";"1067";"5.9900";"2.9900"
"A13261";"1";"N";"A13261";"1068";"5.9900";"2.9900"
"A13262";"1";"N";"A13262";"1069";"5.9900";"2.9900"
"A13262";"1";"N";"A13262";"1070";"5.9900";"2.9900"
"A13263";"1";"N";"A13263";"1071";"5.9900";"2.9900"
"A13263";"1";"N";"A13263";"1072";"5.9900";"2.9900"
"A13264";"1";"N";"A13264";"1073";"5.9900";"2.9900"
"A13265";"1";"N";"A13265";"1074";"5.9900";"2.9900"
"A13265";"1";"N";"A13265";"1075";"5.9900";"2.9900"
"A13266";"1";"N";"A13266";"1076";"5.9900";"2.9900"
"A13267";"1";"N";"A13267";"1077";"5.9900";"2.9900"
"A13268";"1";"N";"A13268";"1078";"5.9900";"2.9900"
"A13269";"1";"N";"A13269";"1079";"5.9900";"2.9900"
"A13270";"1";"N";"A13270";"1080";"5.9900";"2.9900"
"A13270";"1";"N";"A13270";"1081";"5.9900";"2.9900"
"A13271";"1";"N";"A13271";"1082";"7.9900";"2.9900"
"A13271";"1";"N";"A13271";"1083";"7.9900";"2.9900"
"A13272";"1";"N";"A13272";"1084";"7.9900";"2.9900"
"A13272";"1";"N";"A13272";"1085";"7.9900";"2.9900"
"A13273";"1";"N";"A13273";"1086";"5.9900";"2.9900"
"A13274";"1";"N";"A13274";"1087";"5.9900";"2.9900"
"A13274";"1";"N";"A13274";"1088";"5.9900";"2.9900"
"A13275";"1";"N";"A13275";"1089";"7.9900";"2.9900"
"A13276";"1";"N";"A13276";"1090";"5.9900";"2.9900"
"A13276";"1";"N";"A13276";"1091";"5.9900";"2.9900"
"A13277";"1";"N";"A13277";"1092";"5.9900";"2.9900"
"A13277";"1";"N";"A13277";"1093";"5.9900";"2.9900"
"A13278";"1";"N";"A13278";"1094";"5.9900";"2.9900"
"A13279";"1";"N";"A13279";"1095";"5.9900";"2.9900"
"A13280";"1";"N";"A13280";"1096";"5.9900";"2.9900"
"A13281";"1";"N";"A13281";"1097";"5.9900";"2.9900"
"A13281";"1";"N";"A13281";"1098";"5.9900";"2.9900"
"A13282";"1";"N";"A13282";"1099";"5.9900";"2.9900"
"A13283";"1";"N";"A13283";"1100";"5.9900";"2.9900"
"A13284";"1";"N";"A13284";"1101";"7.9900";"2.9900"
"A13285";"1";"N";"A13285";"1102";"7.9900";"2.9900"
"A13285";"1";"N";"A13285";"1103";"7.9900";"2.9900"
"A13286";"1";"N";"A13286";"1104";"5.9900";"2.9900"
"A13286";"1";"N";"A13286";"1105";"5.9900";"2.9900"
"A13288";"1";"N";"A13288";"1106";"5.9900";"2.9900"
"A13289";"1";"N";"A13289";"1107";"5.9900";"2.9900"
"A13289";"1";"N";"A13289";"1108";"5.9900";"2.9900"
"A13290";"1";"N";"A13290";"1109";"5.9900";"2.9900"
"A13290";"1";"N";"A13290";"1110";"5.9900";"2.9900"
"A13291";"1";"N";"A13291";"1111";"7.9900";"2.9900"
"A13292";"1";"N";"A13292";"1112";"5.9900";"2.9900"
"A13293";"1";"N";"A13293";"1113";"5.9900";"2.9900"
"A13293";"1";"N";"A13293";"1114";"5.9900";"2.9900"
"A13294";"1";"N";"A13294";"1115";"7.9900";"2.9900"
"A13295";"1";"N";"A13295";"1116";"5.9900";"2.9900"
"A13296";"1";"N";"A13296";"1117";"5.9900";"2.9900"
"A13297";"1";"N";"A13297";"1118";"4.9900";"2.9900"
"A13298";"1";"N";"A13298";"1119";"5.9900";"2.9900"
"A13298";"1";"N";"A13298";"1120";"5.9900";"2.9900"
"A13299";"1";"N";"A13299";"1121";"7.9900";"2.9900"
"A13300";"1";"N";"A13300";"1122";"5.9900";"2.9900"
"A13301";"1";"N";"A13301";"1123";"5.9900";"2.9900"
"A13302";"1";"N";"A13302";"1124";"5.9900";"2.9900"
"A13303";"1";"N";"A13303";"1125";"5.9900";"2.9900"
"A13304";"1";"N";"A13304";"1126";"5.9900";"2.9900"
"A13305";"1";"N";"A13305";"1127";"7.9900";"2.9900"
"A13306";"1";"N";"A13306";"1128";"5.9900";"2.9900"
"A13307";"1";"N";"A13307";"1129";"5.9900";"2.9900"
"A13308";"1";"N";"A13308";"1130";"7.9900";"2.9900"
"A13308";"1";"N";"A13308";"1131";"7.9900";"2.9900"
"A13309";"1";"N";"A13309";"1132";"5.9900";"2.9900"
"A13310";"1";"N";"A13310";"1133";"5.9900";"2.9900"
"A13311";"1";"N";"A13311";"1134";"5.9900";"2.9900"
"A13312";"1";"N";"A13312";"1135";"5.9900";"2.9900"
"A13312";"1";"N";"A13312";"1136";"5.9900";"2.9900"
"A13314";"1";"N";"A13314";"1137";"5.9900";"2.9900"
"A13314";"1";"N";"A13314";"1138";"5.9900";"2.9900"
"A13315";"1";"N";"A13315";"1139";"5.9900";"2.9900"
"A13315";"1";"N";"A13315";"1140";"5.9900";"2.9900"
"A13316";"1";"N";"A13316";"1141";"5.9900";"2.9900"
"A13317";"1";"N";"A13317";"1142";"5.9900";"2.9900"
"A13318";"1";"N";"A13318";"1143";"5.9900";"2.9900"
"A13319";"1";"N";"A13319";"1144";"5.9900";"2.9900"
"A13319";"1";"N";"A13319";"1145";"5.9900";"2.9900"
"A13320";"1";"N";"A13320";"1146";"5.9900";"2.9900"
"A13320";"1";"N";"A13320";"1147";"5.9900";"2.9900"
"A13321";"1";"N";"A13321";"1148";"5.9900";"2.9900"
"A13321";"1";"N";"A13321";"1149";"5.9900";"2.9900"
"A13322";"1";"N";"A13322";"1150";"5.9900";"2.9900"
"A13322";"1";"N";"A13322";"1151";"5.9900";"2.9900"
"A13323";"1";"N";"A13323";"1152";"5.9900";"2.9900"
"A13324";"1";"N";"A13324";"1153";"7.9900";"2.9900"
"A13324";"1";"N";"A13324";"1154";"7.9900";"2.9900"
"A13325";"1";"N";"A13325";"1155";"7.9900";"2.9900"
"A13326";"1";"N";"A13326";"1156";"5.9900";"2.9900"
"A13326";"1";"N";"A13326";"1157";"5.9900";"2.9900"
"A13327";"1";"N";"A13327";"1158";"5.9900";"2.9900"
"A13328";"1";"N";"A13328";"1159";"5.9900";"2.9900"
"A13329";"1";"N";"A13329";"1160";"5.9900";"2.9900"
"A13330";"1";"N";"A13330";"1161";"5.9900";"2.9900"
"A13331";"1";"N";"A13331";"1162";"5.9900";"2.9900"
"A13332";"1";"N";"A13332";"1163";"5.9900";"2.9900"
"A13333";"1";"N";"A13333";"1164";"5.9900";"2.9900"
"A13334";"1";"N";"A13334";"1165";"5.9900";"2.9900"
"A13335";"1";"N";"A13335";"1166";"7.9900";"2.9900"
"A13336";"1";"N";"A13336";"1167";"5.9900";"2.9900"
"A13337";"1";"N";"A13337";"1168";"5.9900";"2.9900"
"A13337";"1";"N";"A13337";"1169";"5.9900";"2.9900"
"A13338";"1";"N";"A13338";"1170";"5.9900";"2.9900"
"A13338";"1";"N";"A13338";"1171";"5.9900";"2.9900"
"A13340";"1";"N";"A13340";"1172";"5.9900";"2.9900"
"A13341";"1";"N";"A13341";"1173";"7.9900";"2.9900"
"A13342";"1";"N";"A13342";"1174";"5.9900";"2.9900"
"A13342";"1";"N";"A13342";"1175";"5.9900";"2.9900"
"A13343";"1";"N";"A13343";"1176";"5.9900";"2.9900"
"A13344";"1";"N";"A13344";"1177";"5.9900";"2.9900"
"A13344";"1";"N";"A13344";"1178";"5.9900";"2.9900"
"A13345";"1";"N";"A13345";"1179";"5.9900";"2.9900"
"A13346";"1";"N";"A13346";"1180";"5.9900";"2.9900"
"A13347";"1";"N";"A13347";"1181";"5.9900";"2.9900"
"A13348";"1";"N";"A13348";"1182";"5.9900";"2.9900"
"A13348";"1";"N";"A13348";"1183";"5.9900";"2.9900"
"A13349";"1";"N";"A13349";"1184";"7.9900";"2.9900"
"A13349";"1";"N";"A13349";"1185";"7.9900";"2.9900"
"A13350";"1";"N";"A13350";"1186";"7.9900";"2.9900"
"A13350";"1";"N";"A13350";"1187";"7.9900";"2.9900"
"A13351";"1";"N";"A13351";"1188";"5.9900";"2.9900"
"A13351";"1";"N";"A13351";"1189";"5.9900";"2.9900"
"A13352";"1";"N";"A13352";"1190";"5.9900";"2.9900"
"A13352";"1";"N";"A13352";"1191";"5.9900";"2.9900"
"A13353";"1";"N";"A13353";"1192";"5.9900";"2.9900"
"A13353";"1";"N";"A13353";"1193";"5.9900";"2.9900"
"A13354";"1";"N";"A13354";"1194";"4.9900";"2.9900"
"A13355";"1";"N";"A13355";"1195";"7.9900";"2.9900"
"A13355";"1";"N";"A13355";"1196";"7.9900";"2.9900"
"A13357";"1";"N";"A13357";"1197";"5.9900";"2.9900"
"A13357";"1";"N";"A13357";"1198";"5.9900";"2.9900"
"A13358";"1";"N";"A13358";"1199";"5.9900";"2.9900"
"A13359";"1";"N";"A13359";"1200";"5.9900";"2.9900"
"A13359";"1";"N";"A13359";"1201";"5.9900";"2.9900"
"A13360";"1";"N";"A13360";"1202";"5.9900";"2.9900"
"A13360";"1";"N";"A13360";"1203";"5.9900";"2.9900"
"A13361";"1";"N";"A13361";"1204";"5.9900";"2.9900"
"A13362";"1";"N";"A13362";"1205";"5.9900";"2.9900"
"A13362";"1";"N";"A13362";"1206";"5.9900";"2.9900"
"A13363";"1";"N";"A13363";"1207";"7.9900";"2.9900"
"A13363";"1";"N";"A13363";"1208";"7.9900";"2.9900"
"A13363";"1";"N";"A13363";"1209";"7.9900";"2.9900"
"A13365";"1";"N";"A13365";"1210";"7.9900";"2.9900"
"A13365";"1";"N";"A13365";"1211";"7.9900";"2.9900"
"A13366";"1";"N";"A13366";"1212";"7.9900";"2.9900"
"A13367";"1";"N";"A13367";"1213";"7.9900";"2.9900"
"A13368";"1";"N";"A13368";"1214";"5.9900";"2.9900"
"A13369";"1";"N";"A13369";"1215";"5.9900";"2.9900"
"A13370";"1";"N";"A13370";"1216";"7.9900";"2.9900"
"A13370";"1";"N";"A13370";"1217";"7.9900";"2.9900"
"A13372";"1";"N";"A13372";"1218";"7.9900";"2.9900"
"A13373";"1";"N";"A13373";"1219";"7.9900";"2.9900"
"A13374";"1";"N";"A13374";"1220";"5.9900";"2.9900"
"A13375";"1";"N";"A13375";"1221";"7.9900";"2.9900"
"A13375";"1";"N";"A13375";"1222";"7.9900";"2.9900"
"A13375";"1";"N";"A13375";"1223";"7.9900";"2.9900"
"A13375";"1";"N";"A13375";"1224";"7.9900";"2.9900"
"A13376";"1";"N";"A13376";"1225";"5.9900";"2.9900"
"A13376";"1";"N";"A13376";"1226";"5.9900";"2.9900"
"A13378";"1";"N";"A13378";"1227";"5.9900";"2.9900"
"A13379";"1";"N";"A13379";"1228";"4.9900";"2.9900"
"A13380";"1";"N";"A13380";"1229";"5.9900";"2.9900"
"A13381";"1";"N";"A13381";"1230";"5.9900";"2.9900"
"A13382";"1";"N";"A13382";"1231";"7.9900";"2.9900"
"A13383";"1";"N";"A13383";"1232";"5.9900";"2.9900"
"A13384";"1";"N";"A13384";"1233";"5.9900";"2.9900"
"A13385";"1";"N";"A13385";"1234";"5.9900";"2.9900"
"A13386";"1";"N";"A13386";"1235";"7.9900";"2.9900"
"A13386";"1";"N";"A13386";"1236";"7.9900";"2.9900"
"A13386";"1";"N";"A13386";"1237";"7.9900";"2.9900"
"A13388";"1";"N";"A13388";"1238";"5.9900";"2.9900"
"A13389";"1";"N";"A13389";"1239";"5.9900";"2.9900"
"A13390";"1";"N";"A13390";"1240";"5.9900";"2.9900"
"A13391";"1";"N";"A13391";"1241";"5.9900";"2.9900"
"A13392";"1";"N";"A13392";"1242";"5.9900";"2.9900"
"A13392";"1";"N";"A13392";"1243";"5.9900";"2.9900"
"A13393";"1";"N";"A13393";"1244";"5.9900";"2.9900"
"A13394";"1";"N";"A13394";"1245";"7.9900";"2.9900"
"A13394";"1";"N";"A13394";"1246";"7.9900";"2.9900"
"A13394";"1";"N";"A13394";"1247";"7.9900";"2.9900"
"A13394";"1";"N";"A13394";"1248";"7.9900";"2.9900"
"A13395";"1";"N";"A13395";"1249";"7.9900";"2.9900"
"A13395";"1";"N";"A13395";"1250";"7.9900";"2.9900"
"A13395";"1";"N";"A13395";"1251";"7.9900";"2.9900"
"A13395";"1";"N";"A13395";"1252";"7.9900";"2.9900"
"A13396";"1";"N";"A13396";"1253";"7.9900";"2.9900"
"A13396";"1";"N";"A13396";"1254";"7.9900";"2.9900"
"A13396";"1";"N";"A13396";"1255";"7.9900";"2.9900"
"A13396";"1";"N";"A13396";"1256";"7.9900";"2.9900"
"A13397";"1";"N";"A13397";"1257";"7.9900";"2.9900"
"A13397";"1";"N";"A13397";"1258";"7.9900";"2.9900"
"A13397";"1";"N";"A13397";"1259";"7.9900";"2.9900"
"A13397";"1";"N";"A13397";"1260";"7.9900";"2.9900"
"A13398";"1";"N";"A13398";"1261";"5.9900";"2.9900"
"A13398";"1";"N";"A13398";"1262";"5.9900";"2.9900"
"A13399";"1";"N";"A13399";"1263";"5.9900";"2.9900"
"A13399";"1";"N";"A13399";"1264";"5.9900";"2.9900"
"A13400";"1";"N";"A13400";"1265";"5.9900";"2.9900"
"A13400";"1";"N";"A13400";"1266";"5.9900";"2.9900"
"A13401";"1";"N";"A13401";"1267";"5.9900";"2.9900"
"A13401";"1";"N";"A13401";"1268";"5.9900";"2.9900"
"A13402";"1";"N";"A13402";"1269";"5.9900";"2.9900"
"A13403";"1";"N";"A13403";"1270";"4.9900";"2.9900"
"A13403";"1";"N";"A13403";"1271";"4.9900";"2.9900"
"A13403";"1";"N";"A13403";"1272";"4.9900";"2.9900"
"A13404";"1";"N";"A13404";"1273";"5.9900";"2.9900"
"A13404";"1";"N";"A13404";"1274";"5.9900";"2.9900"
"A13405";"1";"N";"A13405";"1275";"5.9900";"2.9900"
"A13405";"1";"N";"A13405";"1276";"5.9900";"2.9900"
"A13406";"1";"N";"A13406";"1277";"5.9900";"2.9900"
"A13406";"1";"N";"A13406";"1278";"5.9900";"2.9900"
"A13407";"1";"N";"A13407";"1279";"5.9900";"2.9900"
"A13407";"1";"N";"A13407";"1280";"5.9900";"2.9900"
"A13408";"1";"N";"A13408";"1281";"5.9900";"2.9900"
"A13409";"1";"N";"A13409";"1282";"7.9900";"2.9900"
"A13410";"1";"N";"A13410";"1283";"5.9900";"2.9900"
"A13411";"1";"N";"A13411";"1284";"7.9900";"2.9900"
"A13411";"1";"N";"A13411";"1285";"7.9900";"2.9900"
"A13412";"1";"N";"A13412";"1286";"7.9900";"2.9900"
"A13413";"1";"N";"A13413";"1287";"7.9900";"2.9900"
"A13414";"1";"N";"A13414";"1288";"7.9900";"2.9900"
"A13415";"1";"N";"A13415";"1289";"7.9900";"2.9900"
"A13416";"1";"N";"A13416";"1290";"5.9900";"2.9900"
"A13417";"1";"N";"A13417";"1291";"5.9900";"2.9900"
"A13418";"1";"N";"A13418";"1292";"5.9900";"2.9900"
"A13419";"1";"N";"A13419";"1293";"5.9900";"2.9900"
"A13420";"1";"N";"A13420";"1294";"7.9900";"2.9900"
"A13421";"1";"N";"A13421";"1295";"7.9900";"2.9900"
"A13422";"1";"N";"A13422";"1296";"7.9900";"2.9900"
"A13422";"1";"N";"A13422";"1297";"7.9900";"2.9900"
"A13423";"1";"N";"A13423";"1298";"7.9900";"2.9900"
"A13424";"1";"N";"A13424";"1299";"7.9900";"2.9900"
"A13425";"1";"N";"A13425";"1300";"7.9900";"2.9900"
"A13426";"1";"N";"A13426";"1301";"7.9900";"2.9900"
"A13427";"1";"N";"A13427";"1302";"7.9900";"2.9900"
"A13427";"1";"N";"A13427";"1303";"7.9900";"2.9900"
"A13428";"1";"N";"A13428";"1304";"7.9900";"2.9900"
"A13429";"1";"N";"A13429";"1305";"7.9900";"2.9900"
"A13430";"1";"N";"A13430";"1306";"7.9900";"2.9900"
"A13431";"1";"N";"A13431";"1307";"7.9900";"2.9900"
"A13432";"1";"N";"A13432";"1308";"7.9900";"2.9900"
"A13433";"1";"N";"A13433";"1309";"7.9900";"2.9900"
"A13434";"1";"N";"A13434";"1310";"7.9900";"2.9900"
"A13435";"1";"N";"A13435";"1311";"4.9900";"2.9900"
"A13436";"1";"N";"A13436";"1312";"7.9900";"2.9900"
"A13437";"1";"N";"A13437";"1313";"7.9900";"2.9900"
"A13438";"1";"N";"A13438";"1314";"7.9900";"2.9900"
"A13439";"1";"N";"A13439";"1315";"4.9900";"2.9900"
"A13440";"1";"N";"A13440";"1316";"7.9900";"2.9900"
"A13440";"1";"N";"A13440";"1317";"7.9900";"2.9900"
"A13441";"1";"N";"A13441";"1318";"4.9900";"2.9900"
"A13442";"1";"N";"A13442";"1319";"7.9900";"2.9900"
"A13443";"1";"N";"A13443";"1320";"7.9900";"2.9900"
"A13444";"1";"N";"A13444";"1321";"7.9900";"2.9900"
"A13445";"1";"N";"A13445";"1322";"7.9900";"2.9900"
"A13446";"1";"N";"A13446";"1323";"7.9900";"2.9900"
"A13447";"1";"N";"A13447";"1324";"7.9900";"2.9900"
"A13448";"1";"N";"A13448";"1325";"7.9900";"2.9900"
"A13449";"1";"N";"A13449";"1326";"7.9900";"2.9900"
"A13450";"1";"N";"A13450";"1327";"7.9900";"2.9900"
"A13451";"1";"N";"A13451";"1328";"4.9900";"2.9900"
"A13452";"1";"N";"A13452";"1329";"7.9900";"2.9900"
"A13453";"1";"N";"A13453";"1330";"7.9900";"2.9900"
"A13453";"1";"N";"A13453";"1331";"7.9900";"2.9900"
"A13454";"1";"N";"A13454";"1332";"7.9900";"2.9900"
"A13455";"1";"N";"A13455";"1333";"7.9900";"2.9900"
"A13456";"1";"N";"A13456";"1334";"7.9900";"2.9900"
"A13457";"1";"N";"A13457";"1335";"7.9900";"2.9900"
"A13458";"1";"N";"A13458";"1336";"7.9900";"2.9900"
"A13459";"1";"N";"A13459";"1337";"7.9900";"2.9900"
"A13460";"1";"N";"A13460";"1338";"7.9900";"2.9900"
"A13460";"1";"N";"A13460";"1339";"7.9900";"2.9900"
"A13461";"1";"N";"A13461";"1340";"7.9900";"2.9900"
"A13462";"1";"N";"A13462";"1341";"7.9900";"2.9900"
"A13463";"1";"N";"A13463";"1342";"7.9900";"2.9900"
"A13463";"1";"N";"A13463";"1343";"7.9900";"2.9900"
"A13464";"1";"N";"A13464";"1344";"7.9900";"2.9900"
